student_id,gender,grade,stream,class_name,class_section,class_size,subject,semester,visited_resources,announcements_viewed,discussion_participation,absence_days,weekly_study_hours,homework_completion_rate,final_score,caps_level,performance_class,is_pass
FHS0227,Male,Grade 8,General,8A,A,35,Life Orientation,Semester 1,65,90,54,Under-7,20.8,78,88,7,H,1
FHS0228,Female,Grade 8,General,8A,A,35,Social Sciences,Semester 2,69,50,47,Above-7,11.5,71,46,3,M,1
FHS0229,Female,Grade 8,General,8A,A,35,Life Orientation,Semester 2,72,19,21,Under-7,15.6,50,59,4,M,1
FHS0230,Female,Grade 8,General,8B,B,42,Life Orientation,Semester 1,89,74,53,Under-7,21.9,98,88,7,H,1
FHS0231,Male,Grade 8,General,8A,A,32,Social Sciences,Semester 2,95,22,88,Under-7,18.7,70,76,6,H,1
FHS0232,Male,Grade 8,General,8B,B,42,Natural Sciences,Semester 1,44,8,68,Above-7,13.5,60,25,1,L,0
FHS0233,Female,Grade 8,General,8B,B,42,English FAL,Semester 1,84,23,75,Under-7,15.3,85,69,5,M,1
FHS0234,Male,Grade 8,General,8B,B,42,EMS,Semester 2,57,28,38,Above-7,7.7,55,26,1,L,0
FHS0235,Male,Grade 8,General,8B,B,45,Life Orientation,Semester 2,59,35,51,Under-7,7.9,55,54,4,M,1
FHS0236,Female,Grade 8,General,8C,C,38,Mathematics,Semester 2,59,54,60,Under-7,17.8,80,67,5,M,1
FHS0237,Male,Grade 8,General,8B,B,35,Natural Sciences,Semester 2,52,35,42,Above-7,7.2,37,19,1,L,0
FHS0238,Female,Grade 8,General,8B,B,35,EMS,Semester 2,99,99,55,Under-7,16.9,100,90,7,H,1
FHS0239,Female,Grade 8,General,8C,C,48,Life Orientation,Semester 2,68,77,83,Under-7,14.5,100,87,7,H,1
FHS0240,Male,Grade 8,General,8B,B,38,Mathematics,Semester 2,26,42,31,Under-7,7.2,44,23,1,L,0
FHS0241,Male,Grade 8,General,8A,A,38,Technology,Semester 1,45,47,19,Under-7,11.6,60,53,4,M,1
FHS0242,Female,Grade 8,General,8B,B,35,Life Orientation,Semester 2,36,25,26,Under-7,5.7,39,39,2,L,0
FHS0243,Female,Grade 8,General,8A,A,35,EMS,Semester 1,43,50,53,Under-7,6.2,40,45,3,M,1
FHS0244,Female,Grade 8,General,8C,C,35,EMS,Semester 2,65,16,34,Under-7,15.6,86,64,5,M,1
FHS0245,Female,Grade 8,General,8A,A,35,Life Orientation,Semester 2,98,39,50,Under-7,21.4,67,72,6,H,1
FHS0246,Female,Grade 8,General,8C,C,35,Technology,Semester 2,44,34,53,Under-7,6.6,55,56,4,M,1
FHS0247,Male,Grade 8,General,8A,A,38,Natural Sciences,Semester 1,49,21,39,Above-7,4.5,47,20,1,L,0
FHS0248,Male,Grade 8,General,8A,A,35,Technology,Semester 2,55,49,46,Above-7,14.7,71,41,3,M,1
FHS0249,Male,Grade 8,General,8C,C,42,Natural Sciences,Semester 1,55,32,41,Under-7,10.9,59,46,3,M,1
FHS0250,Male,Grade 8,General,8A,A,48,Life Orientation,Semester 2,13,45,16,Above-7,10.7,29,9,1,L,0
FHS0251,Female,Grade 8,General,8A,A,48,English FAL,Semester 2,74,71,83,Under-7,14.4,100,74,6,H,1
FHS0252,Female,Grade 8,General,8C,C,35,English FAL,Semester 2,19,7,34,Under-7,2.0,45,12,1,L,0
FHS0253,Male,Grade 8,General,8C,C,45,Life Orientation,Semester 1,16,21,69,Above-7,9.0,47,29,1,L,0
FHS0254,Male,Grade 8,General,8A,A,38,Life Orientation,Semester 1,69,52,79,Under-7,17.2,88,79,6,H,1
FHS0255,Female,Grade 8,General,8B,B,35,Technology,Semester 1,57,25,64,Under-7,19.9,86,71,6,H,1
FHS0256,Male,Grade 8,General,8B,B,38,Technology,Semester 1,74,16,65,Above-7,17.2,74,37,2,L,0
FHS0257,Male,Grade 8,General,8A,A,35,EMS,Semester 2,24,26,44,Above-7,11.4,59,29,1,L,0
FHS0258,Male,Grade 8,General,8A,A,38,EMS,Semester 2,90,65,65,Under-7,19.1,78,81,7,H,1
FHS0259,Male,Grade 8,General,8A,A,45,Technology,Semester 2,63,50,47,Under-7,14.1,53,52,4,M,1
FHS0260,Female,Grade 8,General,8B,B,32,Natural Sciences,Semester 2,66,30,30,Above-7,7.9,79,36,2,L,0
FHS0261,Female,Grade 8,General,8C,C,42,Life Orientation,Semester 2,69,39,50,Under-7,11.0,70,59,4,M,1
FHS0262,Female,Grade 8,General,8C,C,35,Technology,Semester 2,36,23,32,Under-7,4.3,55,30,2,L,0
FHS0263,Male,Grade 8,General,8A,A,32,Social Sciences,Semester 2,39,37,19,Under-7,6.1,30,30,2,L,0
FHS0264,Male,Grade 8,General,8C,C,35,Life Orientation,Semester 2,90,31,65,Under-7,17.2,99,74,6,H,1
FHS0265,Female,Grade 8,General,8C,C,42,English FAL,Semester 1,78,62,46,Under-7,13.8,69,69,5,M,1
FHS0266,Female,Grade 8,General,8A,A,42,English FAL,Semester 2,81,54,52,Above-7,9.3,56,46,3,M,1
FHS0267,Male,Grade 8,General,8C,C,38,Technology,Semester 1,0,0,63,Under-7,9.4,37,18,1,L,0
FHS0268,Male,Grade 8,General,8A,A,45,Life Orientation,Semester 1,63,22,46,Under-7,15.3,77,60,5,M,1
FHS0269,Female,Grade 8,General,8B,B,32,EMS,Semester 1,59,48,26,Under-7,11.6,39,48,3,M,1
FHS0270,Female,Grade 8,General,8B,B,42,Mathematics,Semester 2,45,20,52,Under-7,10.1,54,26,1,L,0
FHS0271,Male,Grade 8,General,8B,B,35,Social Sciences,Semester 1,88,52,50,Under-7,21.0,91,86,7,H,1
FHS0272,Female,Grade 8,General,8C,C,35,Natural Sciences,Semester 1,74,44,71,Under-7,19.8,82,73,6,H,1
FHS0273,Female,Grade 8,General,8A,A,45,EMS,Semester 1,63,51,59,Under-7,18.0,73,77,6,H,1
FHS0274,Female,Grade 8,General,8A,A,38,EMS,Semester 2,66,23,22,Above-7,12.0,66,42,3,M,1
FHS0275,Female,Grade 8,General,8A,A,42,Mathematics,Semester 2,99,19,82,Under-7,21.5,96,74,6,H,1
FHS0276,Female,Grade 8,General,8B,B,42,English FAL,Semester 1,71,46,81,Under-7,13.9,100,78,6,H,1
FHS0277,Male,Grade 8,General,8C,C,35,English FAL,Semester 1,17,19,43,Above-7,5.3,28,14,1,L,0
FHS0278,Male,Grade 8,General,8A,A,38,English FAL,Semester 1,70,31,67,Under-7,13.7,84,72,6,H,1
FHS0279,Male,Grade 8,General,8A,A,45,Natural Sciences,Semester 1,60,10,57,Above-7,12.3,67,33,2,L,0
FHS0280,Female,Grade 8,General,8A,A,38,Technology,Semester 1,63,50,50,Above-7,14.6,64,25,1,L,0
FHS0281,Male,Grade 8,General,8B,B,38,Mathematics,Semester 1,36,10,3,Under-7,5.5,47,9,1,L,0
FHS0282,Male,Grade 8,General,8A,A,48,Technology,Semester 1,87,67,57,Under-7,20.8,66,64,5,M,1
FHS0283,Male,Grade 8,General,8A,A,35,Mathematics,Semester 2,11,45,24,Under-7,7.8,56,19,1,L,0
FHS0284,Female,Grade 8,General,8B,B,38,Social Sciences,Semester 1,65,79,32,Above-7,14.9,74,35,2,L,0
FHS0285,Female,Grade 8,General,8B,B,38,English FAL,Semester 1,41,28,33,Under-7,11.9,58,40,3,M,1
FHS0286,Female,Grade 8,General,8B,B,32,EMS,Semester 2,82,9,37,Under-7,2.0,52,41,3,M,1
FHS0287,Male,Grade 8,General,8A,A,38,English FAL,Semester 2,37,30,61,Under-7,14.2,61,56,4,M,1
FHS0288,Female,Grade 8,General,8A,A,32,Social Sciences,Semester 2,48,9,30,Under-7,10.0,50,39,2,L,0
FHS0289,Female,Grade 8,General,8C,C,32,Natural Sciences,Semester 1,47,31,27,Under-7,6.6,62,27,1,L,0
FHS0290,Female,Grade 8,General,8A,A,42,English FAL,Semester 1,93,67,72,Under-7,11.5,65,57,4,M,1
FHS0291,Female,Grade 8,General,8A,A,35,Natural Sciences,Semester 1,83,45,69,Under-7,24.2,76,72,6,H,1
FHS0292,Female,Grade 8,General,8A,A,42,Natural Sciences,Semester 2,40,47,34,Above-7,15.6,75,32,2,L,0
FHS0293,Male,Grade 8,General,8B,B,38,Social Sciences,Semester 1,73,51,43,Under-7,16.5,78,69,5,M,1
FHS0294,Female,Grade 8,General,8B,B,38,Technology,Semester 1,13,0,52,Above-7,2.0,37,5,1,L,0
FHS0295,Female,Grade 8,General,8C,C,32,Life Orientation,Semester 2,88,67,56,Under-7,16.0,72,82,7,H,1
FHS0296,Female,Grade 8,General,8A,A,45,Life Orientation,Semester 2,92,60,58,Under-7,17.0,100,81,7,H,1
FHS0297,Male,Grade 8,General,8C,C,45,English FAL,Semester 2,80,10,59,Under-7,17.9,85,69,5,M,1
FHS0298,Male,Grade 8,General,8B,B,45,EMS,Semester 1,95,51,72,Under-7,17.5,85,78,6,H,1
FHS0299,Male,Grade 8,General,8A,A,32,Life Orientation,Semester 2,23,18,41,Above-7,2.5,21,12,1,L,0
FHS0300,Male,Grade 8,General,8A,A,45,Technology,Semester 1,52,9,12,Above-7,6.3,43,12,1,L,0
FHS0301,Female,Grade 8,General,8A,A,32,Natural Sciences,Semester 1,83,80,42,Under-7,27.6,100,82,7,H,1
FHS0302,Female,Grade 8,General,8A,A,38,Life Orientation,Semester 1,79,81,51,Under-7,19.1,93,73,6,H,1
FHS0303,Male,Grade 8,General,8A,A,32,EMS,Semester 1,50,48,72,Above-7,8.9,60,30,2,L,0
FHS0304,Female,Grade 8,General,8B,B,35,English FAL,Semester 1,50,54,57,Above-7,14.7,69,43,3,M,1
FHS0305,Female,Grade 8,General,8C,C,35,EMS,Semester 1,42,72,69,Under-7,20.5,99,82,7,H,1
FHS0306,Female,Grade 8,General,8B,B,35,Natural Sciences,Semester 1,97,99,84,Under-7,21.3,99,89,7,H,1
FHS0307,Male,Grade 8,General,8A,A,35,EMS,Semester 1,93,55,94,Under-7,17.2,74,87,7,H,1
FHS0308,Male,Grade 8,General,8C,C,35,Life Orientation,Semester 2,49,48,77,Under-7,11.0,66,71,6,H,1
FHS0309,Male,Grade 8,General,8A,A,35,Technology,Semester 2,42,8,69,Under-7,10.6,55,50,4,M,1
FHS0310,Male,Grade 8,General,8A,A,42,Technology,Semester 1,4,6,42,Above-7,7.1,46,5,1,L,0
FHS0311,Male,Grade 8,General,8B,B,42,EMS,Semester 2,43,1,23,Under-7,10.0,67,38,2,L,0
FHS0312,Male,Grade 8,General,8A,A,38,Technology,Semester 1,84,71,68,Under-7,17.0,91,83,7,H,1
FHS0313,Male,Grade 8,General,8B,B,42,Technology,Semester 2,75,76,45,Above-7,14.4,79,55,4,M,1
FHS0314,Female,Grade 8,General,8B,B,38,Technology,Semester 1,70,45,71,Under-7,16.6,93,74,6,H,1
FHS0315,Female,Grade 8,General,8A,A,42,Technology,Semester 2,53,38,75,Under-7,18.6,100,74,6,H,1
FHS0316,Male,Grade 8,General,8C,C,42,EMS,Semester 1,61,11,65,Above-7,18.9,84,45,3,M,1
FHS0317,Male,Grade 8,General,8C,C,35,Natural Sciences,Semester 2,73,20,53,Above-7,9.6,73,38,2,L,0
FHS0318,Female,Grade 8,General,8B,B,38,English FAL,Semester 2,46,59,52,Above-7,4.2,59,31,2,L,0
FHS0319,Female,Grade 8,General,8A,A,35,English FAL,Semester 1,26,45,17,Above-7,9.6,64,31,2,L,0
FHS0320,Female,Grade 8,General,8C,C,42,Mathematics,Semester 1,81,80,83,Under-7,18.9,91,70,6,H,1
FHS0321,Male,Grade 8,General,8B,B,45,EMS,Semester 2,50,56,51,Above-7,8.7,73,42,3,M,1
FHS0322,Female,Grade 8,General,8C,C,32,Mathematics,Semester 1,27,33,39,Under-7,11.4,45,37,2,L,0
FHS0323,Female,Grade 8,General,8B,B,35,Technology,Semester 1,88,45,39,Above-7,17.0,89,46,3,M,1
FHS0324,Female,Grade 8,General,8B,B,42,Life Orientation,Semester 1,99,62,68,Under-7,20.6,95,97,7,H,1
FHS0325,Male,Grade 8,General,8C,C,42,EMS,Semester 2,74,62,55,Under-7,15.1,79,69,5,M,1
FHS0326,Female,Grade 8,General,8B,B,35,Natural Sciences,Semester 1,73,96,57,Under-7,20.9,100,83,7,H,1
FHS0327,Female,Grade 8,General,8A,A,35,English FAL,Semester 2,53,42,53,Under-7,18.4,74,53,4,M,1
FHS0328,Male,Grade 8,General,8A,A,32,Natural Sciences,Semester 2,61,41,26,Above-7,10.2,65,30,2,L,0
FHS0329,Female,Grade 8,General,8B,B,35,Mathematics,Semester 2,56,70,64,Above-7,12.2,60,40,3,M,1
FHS0330,Female,Grade 8,General,8A,A,38,EMS,Semester 1,69,36,65,Under-7,17.1,95,76,6,H,1
FHS0331,Male,Grade 8,General,8A,A,38,English FAL,Semester 2,63,18,37,Under-7,8.5,39,48,3,M,1
FHS0332,Female,Grade 8,General,8B,B,32,Social Sciences,Semester 1,27,0,0,Under-7,11.3,53,30,2,L,0
FHS0333,Female,Grade 8,General,8B,B,38,Natural Sciences,Semester 1,59,53,64,Under-7,14.3,82,57,4,M,1
FHS0334,Male,Grade 8,General,8A,A,38,Mathematics,Semester 2,11,14,56,Under-7,7.0,57,23,1,L,0
FHS0335,Female,Grade 8,General,8C,C,42,Life Orientation,Semester 1,75,58,61,Under-7,18.2,85,73,6,H,1
FHS0336,Male,Grade 8,General,8C,C,35,Mathematics,Semester 2,54,45,60,Above-7,9.9,49,18,1,L,0
FHS0337,Female,Grade 8,General,8C,C,38,Natural Sciences,Semester 1,42,12,35,Above-7,6.0,36,10,1,L,0
FHS0338,Male,Grade 8,General,8C,C,35,English FAL,Semester 1,34,0,67,Under-7,4.9,46,33,2,L,0
FHS0339,Female,Grade 8,General,8B,B,32,Mathematics,Semester 2,55,63,84,Under-7,17.3,70,66,5,M,1
FHS0340,Female,Grade 8,General,8B,B,42,EMS,Semester 1,63,42,62,Above-7,10.9,88,49,3,M,1
FHS0341,Female,Grade 8,General,8A,A,42,Natural Sciences,Semester 1,84,78,79,Under-7,18.5,77,83,7,H,1
FHS0342,Female,Grade 8,General,8B,B,42,Life Orientation,Semester 1,66,53,60,Under-7,17.0,98,70,6,H,1
FHS0343,Female,Grade 8,General,8A,A,42,Technology,Semester 1,60,33,19,Under-7,13.4,73,48,3,M,1
FHS0344,Male,Grade 8,General,8B,B,35,EMS,Semester 2,78,61,77,Under-7,22.0,83,78,6,H,1
FHS0345,Female,Grade 8,General,8B,B,35,Technology,Semester 1,78,57,68,Under-7,18.0,92,81,7,H,1
FHS0346,Female,Grade 8,General,8C,C,35,Natural Sciences,Semester 2,38,66,54,Under-7,11.3,49,43,3,M,1
FHS0347,Female,Grade 8,General,8A,A,35,EMS,Semester 1,73,34,49,Under-7,15.2,76,67,5,M,1
FHS0348,Male,Grade 8,General,8B,B,45,Life Orientation,Semester 2,63,28,67,Above-7,8.9,49,26,1,L,0
FHS0349,Male,Grade 8,General,8B,B,38,Natural Sciences,Semester 1,40,6,4,Above-7,2.0,34,5,1,L,0
FHS0350,Male,Grade 8,General,8A,A,42,English FAL,Semester 2,86,45,91,Under-7,18.8,92,73,6,H,1
FHS0351,Male,Grade 8,General,8A,A,38,Technology,Semester 2,13,18,52,Above-7,11.0,42,12,1,L,0
FHS0352,Male,Grade 8,General,8C,C,32,EMS,Semester 1,66,49,62,Under-7,14.3,65,60,5,M,1
FHS0353,Female,Grade 8,General,8B,B,38,Technology,Semester 2,38,37,38,Above-7,16.9,66,34,2,L,0
FHS0354,Male,Grade 8,General,8A,A,45,Social Sciences,Semester 1,82,73,77,Under-7,19.2,74,76,6,H,1
FHS0355,Female,Grade 8,General,8B,B,42,Social Sciences,Semester 1,84,59,62,Under-7,16.6,100,87,7,H,1
FHS0356,Male,Grade 8,General,8A,A,42,Life Orientation,Semester 1,52,85,68,Under-7,19.8,65,74,6,H,1
FHS0357,Male,Grade 8,General,8C,C,42,Technology,Semester 1,67,12,12,Above-7,7.6,72,33,2,L,0
FHS0358,Male,Grade 8,General,8C,C,35,EMS,Semester 2,80,37,47,Under-7,20.5,92,73,6,H,1
FHS0359,Male,Grade 8,General,8A,A,48,Mathematics,Semester 1,67,62,66,Under-7,14.7,78,63,5,M,1
FHS0360,Female,Grade 8,General,8A,A,42,Life Orientation,Semester 1,76,71,53,Under-7,16.6,77,66,5,M,1
FHS0361,Female,Grade 8,General,8B,B,42,Technology,Semester 2,99,30,67,Under-7,23.2,90,85,7,H,1
FHS0362,Female,Grade 8,General,8C,C,38,Mathematics,Semester 2,46,31,42,Under-7,11.2,69,40,3,M,1
FHS0363,Female,Grade 8,General,8B,B,42,English FAL,Semester 2,61,12,48,Above-7,11.5,60,36,2,L,0
FHS0364,Female,Grade 8,General,8B,B,38,Mathematics,Semester 2,50,36,20,Under-7,10.3,58,42,3,M,1
FHS0365,Male,Grade 8,General,8A,A,38,Life Orientation,Semester 1,61,25,24,Under-7,9.3,34,41,3,M,1
FHS0366,Male,Grade 8,General,8C,C,38,Life Orientation,Semester 2,74,26,46,Under-7,8.3,37,38,2,L,0
FHS0367,Female,Grade 8,General,8B,B,35,English FAL,Semester 1,91,62,71,Under-7,19.2,76,88,7,H,1
FHS0368,Female,Grade 8,General,8A,A,35,Technology,Semester 1,68,59,40,Above-7,11.3,62,47,3,M,1
FHS0369,Male,Grade 8,General,8C,C,32,Social Sciences,Semester 1,74,75,63,Under-7,15.7,83,74,6,H,1
FHS0370,Female,Grade 8,General,8A,A,38,Mathematics,Semester 1,66,36,14,Above-7,9.7,30,5,1,L,0
FHS0371,Female,Grade 8,General,8A,A,35,EMS,Semester 1,35,4,23,Above-7,3.2,37,17,1,L,0
FHS0372,Female,Grade 8,General,8C,C,45,Natural Sciences,Semester 2,63,58,89,Under-7,19.5,86,86,7,H,1
FHS0373,Male,Grade 8,General,8A,A,45,Mathematics,Semester 1,75,38,56,Under-7,15.0,66,53,4,M,1
FHS0374,Female,Grade 8,General,8B,B,42,Mathematics,Semester 1,95,60,70,Under-7,16.0,88,77,6,H,1
FHS0375,Female,Grade 8,General,8B,B,32,Mathematics,Semester 2,94,39,61,Under-7,20.7,75,76,6,H,1
FHS0376,Female,Grade 8,General,8A,A,45,Natural Sciences,Semester 1,33,14,32,Under-7,6.8,36,44,3,M,1
FHS0377,Male,Grade 8,General,8B,B,45,EMS,Semester 1,23,45,57,Under-7,16.1,38,43,3,M,1
FHS0378,Female,Grade 8,General,8A,A,42,Natural Sciences,Semester 1,61,51,66,Under-7,13.9,81,82,7,H,1
FHS0379,Female,Grade 8,General,8B,B,35,Life Orientation,Semester 1,66,44,63,Under-7,11.2,69,76,6,H,1
FHS0380,Male,Grade 8,General,8A,A,35,English FAL,Semester 1,87,55,88,Under-7,20.3,90,86,7,H,1
FHS0381,Male,Grade 8,General,8B,B,35,Technology,Semester 2,45,38,27,Under-7,16.6,86,57,4,M,1
FHS0382,Female,Grade 8,General,8C,C,35,Mathematics,Semester 2,84,46,28,Under-7,7.5,72,43,3,M,1
FHS0383,Male,Grade 8,General,8B,B,42,English FAL,Semester 2,34,47,61,Under-7,14.6,70,58,4,M,1
FHS0384,Female,Grade 8,General,8A,A,35,Mathematics,Semester 2,45,33,34,Under-7,2.0,40,25,1,L,0
FHS0385,Female,Grade 8,General,8A,A,38,Natural Sciences,Semester 2,51,28,76,Above-7,15.3,66,47,3,M,1
FHS0386,Male,Grade 8,General,8C,C,45,Mathematics,Semester 2,78,10,65,Under-7,16.4,93,67,5,M,1
FHS0387,Female,Grade 8,General,8A,A,38,English FAL,Semester 2,62,40,48,Under-7,12.9,89,61,5,M,1
FHS0388,Male,Grade 8,General,8B,B,42,English FAL,Semester 1,73,56,48,Under-7,16.5,93,69,5,M,1
FHS0389,Male,Grade 8,General,8C,C,42,Mathematics,Semester 2,83,42,85,Above-7,21.9,98,47,3,M,1
FHS0390,Female,Grade 8,General,8A,A,35,Life Orientation,Semester 1,77,34,45,Under-7,16.2,63,47,3,M,1
FHS0391,Female,Grade 8,General,8C,C,42,Life Orientation,Semester 1,60,3,43,Under-7,11.6,61,46,3,M,1
FHS0392,Female,Grade 8,General,8C,C,32,Technology,Semester 2,83,72,58,Above-7,12.9,96,54,4,M,1
FHS0393,Female,Grade 8,General,8A,A,48,EMS,Semester 2,8,9,26,Above-7,7.7,12,12,1,L,0
FHS0394,Female,Grade 8,General,8C,C,32,Natural Sciences,Semester 2,61,75,58,Under-7,15.9,95,70,6,H,1
FHS0395,Female,Grade 8,General,8B,B,38,Natural Sciences,Semester 1,68,31,39,Under-7,15.2,60,52,4,M,1
FHS0396,Female,Grade 8,General,8C,C,35,EMS,Semester 1,30,18,62,Under-7,9.0,47,46,3,M,1
FHS0397,Male,Grade 8,General,8C,C,45,English FAL,Semester 1,35,47,12,Under-7,7.3,34,24,1,L,0
FHS0398,Male,Grade 8,General,8B,B,32,Mathematics,Semester 1,41,91,45,Under-7,10.6,74,53,4,M,1
FHS0399,Female,Grade 8,General,8B,B,32,Life Orientation,Semester 2,76,86,68,Under-7,20.6,74,78,6,H,1
FHS0400,Female,Grade 8,General,8A,A,42,Social Sciences,Semester 1,23,16,17,Above-7,5.6,25,5,1,L,0
FHS0401,Female,Grade 9,General,9A,A,48,Life Orientation,Semester 2,59,45,65,Under-7,14.3,57,64,5,M,1
FHS0402,Female,Grade 9,General,9C,C,32,EMS,Semester 2,52,50,35,Under-7,11.9,70,63,5,M,1
FHS0403,Male,Grade 9,General,9C,C,35,Life Orientation,Semester 2,83,39,70,Under-7,22.2,68,74,6,H,1
FHS0404,Female,Grade 9,General,9C,C,35,English FAL,Semester 2,91,57,81,Above-7,23.5,71,59,4,M,1
FHS0405,Female,Grade 9,General,9A,A,45,Social Sciences,Semester 2,74,40,68,Under-7,10.9,77,72,6,H,1
FHS0406,Female,Grade 9,General,9A,A,45,Life Orientation,Semester 1,48,51,52,Under-7,9.6,63,49,3,M,1
FHS0407,Male,Grade 9,General,9B,B,38,Life Orientation,Semester 2,22,10,34,Under-7,8.8,33,40,3,M,1
FHS0408,Female,Grade 9,General,9B,B,45,Social Sciences,Semester 2,0,26,44,Above-7,2.0,46,5,1,L,0
FHS0409,Female,Grade 9,General,9A,A,45,EMS,Semester 1,69,10,52,Under-7,12.7,61,55,4,M,1
FHS0410,Female,Grade 9,General,9C,C,45,Natural Sciences,Semester 2,62,73,53,Under-7,19.8,90,62,5,M,1
FHS0411,Male,Grade 9,General,9A,A,38,Life Orientation,Semester 2,63,54,78,Under-7,15.7,76,76,6,H,1
FHS0412,Male,Grade 9,General,9C,C,38,Mathematics,Semester 1,53,48,78,Under-7,15.3,64,65,5,M,1
FHS0413,Male,Grade 9,General,9A,A,48,English FAL,Semester 2,47,41,64,Under-7,16.8,60,61,5,M,1
FHS0414,Male,Grade 9,General,9B,B,38,Social Sciences,Semester 2,28,56,19,Above-7,4.9,30,15,1,L,0
FHS0415,Female,Grade 9,General,9A,A,38,English FAL,Semester 2,32,44,55,Above-7,12.4,45,22,1,L,0
FHS0416,Female,Grade 9,General,9B,B,35,English FAL,Semester 1,37,4,22,Under-7,6.7,49,31,2,L,0
FHS0417,Male,Grade 9,General,9B,B,42,English FAL,Semester 1,80,24,18,Above-7,12.5,65,37,2,L,0
FHS0418,Male,Grade 9,General,9A,A,42,Life Orientation,Semester 1,52,43,34,Under-7,18.5,93,74,6,H,1
FHS0419,Male,Grade 9,General,9A,A,32,Life Orientation,Semester 2,86,30,39,Above-7,18.8,64,57,4,M,1
FHS0420,Male,Grade 9,General,9A,A,45,Technology,Semester 2,65,51,37,Under-7,13.8,60,54,4,M,1
FHS0421,Female,Grade 9,General,9B,B,42,Social Sciences,Semester 2,46,50,19,Under-7,5.6,61,46,3,M,1
FHS0422,Female,Grade 9,General,9A,A,42,English FAL,Semester 1,63,50,49,Above-7,15.4,63,49,3,M,1
FHS0423,Female,Grade 9,General,9C,C,48,Technology,Semester 2,66,62,67,Under-7,22.2,80,62,5,M,1
FHS0424,Female,Grade 9,General,9B,B,35,Natural Sciences,Semester 2,35,45,79,Under-7,15.1,64,64,5,M,1
FHS0425,Female,Grade 9,General,9B,B,48,Natural Sciences,Semester 1,53,12,53,Above-7,13.8,55,36,2,L,0
FHS0426,Male,Grade 9,General,9B,B,35,Natural Sciences,Semester 2,81,70,68,Under-7,15.3,97,79,6,H,1
FHS0427,Female,Grade 9,General,9A,A,42,Social Sciences,Semester 2,73,87,58,Above-7,15.2,67,56,4,M,1
FHS0428,Female,Grade 9,General,9A,A,35,Social Sciences,Semester 2,98,79,28,Under-7,18.0,93,78,6,H,1
FHS0429,Female,Grade 9,General,9B,B,45,Technology,Semester 2,99,40,76,Under-7,15.9,79,78,6,H,1
FHS0430,Male,Grade 9,General,9A,A,45,English FAL,Semester 1,73,31,58,Under-7,13.0,85,54,4,M,1
FHS0431,Male,Grade 9,General,9A,A,38,Technology,Semester 2,80,55,58,Under-7,19.2,87,77,6,H,1
FHS0432,Male,Grade 9,General,9B,B,35,Technology,Semester 2,59,37,27,Under-7,9.6,52,36,2,L,0
FHS0433,Male,Grade 9,General,9C,C,42,Life Orientation,Semester 2,18,34,27,Under-7,8.0,33,26,1,L,0
FHS0434,Female,Grade 9,General,9B,B,42,Technology,Semester 1,66,80,42,Under-7,13.1,87,66,5,M,1
FHS0435,Female,Grade 9,General,9B,B,32,Social Sciences,Semester 2,67,66,40,Under-7,11.8,64,54,4,M,1
FHS0436,Female,Grade 9,General,9B,B,42,Technology,Semester 1,32,41,29,Above-7,9.2,39,18,1,L,0
FHS0437,Male,Grade 9,General,9B,B,45,English FAL,Semester 1,71,38,47,Above-7,15.8,63,48,3,M,1
FHS0438,Female,Grade 9,General,9A,A,38,Mathematics,Semester 1,80,58,82,Under-7,23.5,89,69,5,M,1
FHS0439,Female,Grade 9,General,9C,C,38,English FAL,Semester 1,56,31,60,Under-7,16.3,50,72,6,H,1
FHS0440,Male,Grade 9,General,9C,C,32,Life Orientation,Semester 1,63,25,77,Under-7,17.8,70,66,5,M,1
FHS0441,Male,Grade 9,General,9A,A,32,Mathematics,Semester 2,65,64,87,Under-7,11.9,49,57,4,M,1
FHS0442,Male,Grade 9,General,9B,B,38,Life Orientation,Semester 2,36,15,17,Under-7,4.2,21,22,1,L,0
FHS0443,Male,Grade 9,General,9B,B,35,English FAL,Semester 2,13,17,19,Above-7,7.3,51,11,1,L,0
FHS0444,Male,Grade 9,General,9C,C,32,Technology,Semester 1,57,33,59,Under-7,17.8,74,79,6,H,1
FHS0445,Female,Grade 9,General,9A,A,35,Life Orientation,Semester 1,48,45,35,Under-7,9.8,71,67,5,M,1
FHS0446,Female,Grade 9,General,9B,B,38,Social Sciences,Semester 1,50,65,64,Under-7,11.2,60,62,5,M,1
FHS0447,Male,Grade 9,General,9C,C,38,Social Sciences,Semester 2,44,47,24,Above-7,11.7,54,26,1,L,0
FHS0448,Female,Grade 9,General,9B,B,38,Technology,Semester 1,72,39,58,Under-7,15.3,74,59,4,M,1
FHS0449,Female,Grade 9,General,9B,B,35,English FAL,Semester 1,97,67,50,Above-7,14.5,64,64,5,M,1
FHS0450,Male,Grade 9,General,9A,A,42,English FAL,Semester 2,68,68,59,Above-7,13.3,76,54,4,M,1
FHS0451,Male,Grade 9,General,9A,A,38,Natural Sciences,Semester 1,46,14,58,Under-7,16.9,64,62,5,M,1
FHS0452,Male,Grade 9,General,9B,B,35,Technology,Semester 1,48,37,35,Under-7,10.5,74,51,4,M,1
FHS0453,Male,Grade 9,General,9B,B,42,Technology,Semester 2,63,55,72,Above-7,16.8,81,37,2,L,0
FHS0454,Male,Grade 9,General,9A,A,42,English FAL,Semester 1,37,9,30,Under-7,10.9,66,34,2,L,0
